,Date,Close
357,1998-10-14,93.5
358,1998-10-15,97.064
359,1998-10-16,99.436
360,1998-10-19,105.752
361,1998-10-20,106.752
362,1998-10-21,110.0
363,1998-10-22,114.688
364,1998-10-23,116.124
365,1998-10-26,121.436
366,1998-10-27,116.312
367,1998-10-28,117.064
368,1998-10-29,126.5
369,1998-10-30,126.436
370,1998-11-02,131.0
371,1998-11-03,126.064
372,1998-11-04,129.812
373,1998-11-05,128.5
374,1998-11-06,124.564
375,1998-11-09,126.876
376,1998-11-10,131.752
377,1998-11-11,126.624
378,1998-11-12,131.0
379,1998-11-13,127.752
380,1998-11-16,126.252
381,1998-11-17,148.5
382,1998-11-18,164.0
383,1998-11-19,153.252
384,1998-11-20,180.624
385,1998-11-23,218.0
386,1998-11-24,214.5
387,1998-11-25,210.312
388,1998-11-27,216.624
389,1998-11-30,192.0
390,1998-12-01,209.5
391,1998-12-02,199.5
392,1998-12-03,189.5
393,1998-12-04,188.5
394,1998-12-07,191.0
395,1998-12-08,204.064
396,1998-12-09,216.252
397,1998-12-10,213.124
398,1998-12-11,223.0
399,1998-12-14,222.252
400,1998-12-15,242.752
401,1998-12-16,289.0
402,1998-12-17,276.752
403,1998-12-18,286.688
404,1998-12-21,318.752
405,1998-12-22,322.376
406,1998-12-23,325.0
407,1998-12-24,324.812
408,1998-12-28,351.936
409,1998-12-29,332.312
410,1998-12-30,321.252
411,1998-12-31,321.252
412,1999-01-04,354.936
413,1999-01-05,124.5
414,1999-01-06,138.0
415,1999-01-07,158.876
416,1999-01-08,160.25
417,1999-01-11,184.626
418,1999-01-12,163.376
419,1999-01-13,148.0
420,1999-01-14,138.0
421,1999-01-15,140.376
422,1999-01-19,139.812
423,1999-01-20,113.0
424,1999-01-21,106.0
425,1999-01-22,123.0
426,1999-01-25,112.376
427,1999-01-26,115.094
428,1999-01-27,125.626
429,1999-01-28,122.876
430,1999-01-29,116.938
431,1999-02-01,115.876
432,1999-02-02,110.25
433,1999-02-03,125.75
434,1999-02-04,118.0
435,1999-02-05,115.876
436,1999-02-08,109.126
437,1999-02-09,100.0
438,1999-02-10,97.438
439,1999-02-11,109.876
440,1999-02-12,104.5
441,1999-02-16,98.626
442,1999-02-17,93.5
443,1999-02-18,89.5
444,1999-02-19,101.876
445,1999-02-22,106.5
446,1999-02-23,115.188
447,1999-02-24,110.938
448,1999-02-25,124.25
449,1999-02-26,128.126
450,1999-03-01,133.0
451,1999-03-02,121.312
452,1999-03-03,123.5
453,1999-03-04,120.126
454,1999-03-05,121.5
455,1999-03-08,122.188
456,1999-03-09,129.938
457,1999-03-10,137.126
458,1999-03-11,134.876
459,1999-03-12,133.312
460,1999-03-15,138.938
461,1999-03-16,133.812
462,1999-03-17,131.0
463,1999-03-18,138.438
464,1999-03-19,135.062
465,1999-03-22,132.0
466,1999-03-23,119.376
467,1999-03-24,123.688
468,1999-03-25,139.876
469,1999-03-26,139.062
470,1999-03-29,149.626
471,1999-03-30,164.688
472,1999-03-31,172.188
473,1999-04-01,171.0
474,1999-04-05,186.5
475,1999-04-06,182.876
476,1999-04-07,175.812
477,1999-04-08,179.0
478,1999-04-09,182.876
479,1999-04-12,184.438
480,1999-04-13,178.376
481,1999-04-14,168.0
482,1999-04-15,167.25
483,1999-04-16,190.0
484,1999-04-19,158.938
485,1999-04-20,172.0
486,1999-04-21,179.25
487,1999-04-22,190.062
488,1999-04-23,210.126
489,1999-04-26,207.188
490,1999-04-27,205.876
491,1999-04-28,193.5
492,1999-04-29,168.25
493,1999-04-30,172.062
494,1999-05-03,150.938
495,1999-05-04,143.0
496,1999-05-05,146.5
497,1999-05-06,137.376
498,1999-05-07,136.376
499,1999-05-10,146.876
500,1999-05-11,148.376
501,1999-05-12,142.938
502,1999-05-13,136.0
503,1999-05-14,132.376
504,1999-05-17,137.626
505,1999-05-18,132.626
506,1999-05-19,139.562
507,1999-05-20,130.812
508,1999-05-21,128.562
509,1999-05-24,117.5
510,1999-05-25,111.562
511,1999-05-26,120.938
512,1999-05-27,114.562
513,1999-05-28,118.75
514,1999-06-01,105.812
515,1999-06-02,112.126
516,1999-06-03,105.062
517,1999-06-04,108.438
518,1999-06-07,117.376
519,1999-06-08,111.562
520,1999-06-09,114.0
521,1999-06-10,115.938
522,1999-06-11,105.812
523,1999-06-14,92.0
524,1999-06-15,96.5
525,1999-06-16,111.688
526,1999-06-17,112.938
527,1999-06-18,111.312
528,1999-06-21,123.5
529,1999-06-22,117.5
530,1999-06-23,117.75
531,1999-06-24,113.626
532,1999-06-25,110.188
533,1999-06-28,110.688
534,1999-06-29,116.062
535,1999-06-30,125.126
536,1999-07-01,122.376
537,1999-07-02,124.062
538,1999-07-06,126.876
539,1999-07-07,121.876
540,1999-07-08,125.376
541,1999-07-09,125.5
542,1999-07-12,117.376
543,1999-07-13,126.126
544,1999-07-14,135.0
545,1999-07-15,139.562
546,1999-07-16,137.626
547,1999-07-19,131.688
548,1999-07-20,120.126
549,1999-07-21,125.438
550,1999-07-22,107.188
551,1999-07-23,114.562
552,1999-07-26,105.938
553,1999-07-27,101.0
554,1999-07-28,105.75
555,1999-07-29,101.562
556,1999-07-30,100.062
557,1999-08-02,94.0
558,1999-08-03,94.876
559,1999-08-04,88.438
560,1999-08-05,97.25
561,1999-08-06,89.562
562,1999-08-09,85.5
563,1999-08-10,91.0
564,1999-08-11,90.938
565,1999-08-12,91.75
566,1999-08-13,97.438
567,1999-08-16,98.312
568,1999-08-17,109.25
569,1999-08-18,113.126
570,1999-08-19,106.126
571,1999-08-20,113.438
572,1999-08-23,118.376
573,1999-08-24,120.062
574,1999-08-25,132.876
575,1999-08-26,128.562
576,1999-08-27,128.5
577,1999-08-30,119.25
578,1999-08-31,124.376
579,1999-09-01,119.062
580,1999-09-02,60.0625
581,1999-09-03,62.4375
582,1999-09-07,62.9375
583,1999-09-08,61.4375
584,1999-09-09,63.625
585,1999-09-10,66.5
586,1999-09-13,63.3125
587,1999-09-14,66.0
588,1999-09-15,65.5625
589,1999-09-16,65.25
590,1999-09-17,63.8125
591,1999-09-20,62.75
592,1999-09-21,62.25
593,1999-09-22,66.0
594,1999-09-23,62.25
595,1999-09-24,65.0
596,1999-09-27,62.5625
597,1999-09-28,65.875
598,1999-09-29,80.75
599,1999-09-30,79.9375
600,1999-10-01,77.25
601,1999-10-04,77.0625
602,1999-10-05,78.4375
603,1999-10-06,82.4375
604,1999-10-07,87.3125
605,1999-10-08,89.25
606,1999-10-11,88.375
607,1999-10-12,84.9375
608,1999-10-13,79.9375
609,1999-10-14,79.5938
610,1999-10-15,75.0625
611,1999-10-18,74.0625
612,1999-10-19,76.625
613,1999-10-20,80.5
614,1999-10-21,80.75
615,1999-10-22,78.625
616,1999-10-25,82.75
617,1999-10-26,81.25
618,1999-10-27,75.9375
619,1999-10-28,71.0
620,1999-10-29,70.625
621,1999-11-01,69.125
622,1999-11-02,66.4375
623,1999-11-03,65.8125
624,1999-11-04,63.0625
625,1999-11-05,64.9375
626,1999-11-08,78.0
627,1999-11-09,70.8125
628,1999-11-10,72.0
629,1999-11-11,73.0
630,1999-11-12,74.9375
631,1999-11-15,73.5
632,1999-11-16,78.9375
633,1999-11-17,76.5
634,1999-11-18,77.9375
635,1999-11-19,77.9375
636,1999-11-22,80.5
637,1999-11-23,81.75
638,1999-11-24,87.25
639,1999-11-26,93.125
640,1999-11-29,90.4375
641,1999-11-30,85.0625
642,1999-12-01,85.0
643,1999-12-02,89.0625
644,1999-12-03,86.5625
645,1999-12-06,87.75
646,1999-12-07,86.0625
647,1999-12-08,88.5625
648,1999-12-09,103.625
649,1999-12-10,106.6875
650,1999-12-13,102.5
651,1999-12-14,95.625
652,1999-12-15,96.5
653,1999-12-16,94.875
654,1999-12-17,94.0625
655,1999-12-20,97.0
656,1999-12-21,99.875
657,1999-12-22,97.6875
658,1999-12-23,90.0
659,1999-12-27,81.125
660,1999-12-28,82.3125
661,1999-12-29,83.5
662,1999-12-30,79.0625
663,1999-12-31,76.125
664,2000-01-03,89.375
665,2000-01-04,81.9375
666,2000-01-05,69.75
667,2000-01-06,65.5625
668,2000-01-07,69.5625
669,2000-01-10,69.1875
670,2000-01-11,66.75
671,2000-01-12,63.5625
672,2000-01-13,65.9375
673,2000-01-14,64.25
674,2000-01-18,64.125
675,2000-01-19,66.8125
676,2000-01-20,64.75
677,2000-01-21,62.0625
678,2000-01-24,70.125
679,2000-01-25,69.25
680,2000-01-26,64.8125
681,2000-01-27,66.9375
682,2000-01-28,61.6875
683,2000-01-31,64.5625
684,2000-02-01,67.4375
685,2000-02-02,69.4375
686,2000-02-03,84.1875
687,2000-02-04,78.5625
688,2000-02-07,75.0
689,2000-02-08,83.125
690,2000-02-09,80.25
691,2000-02-10,76.1875
692,2000-02-11,76.1875
693,2000-02-14,74.4375
694,2000-02-15,73.8125
695,2000-02-16,70.6875
696,2000-02-17,69.0
697,2000-02-18,64.75
698,2000-02-22,63.5625
699,2000-02-23,70.4375
700,2000-02-24,68.4375
701,2000-02-25,69.125
702,2000-02-28,65.75
703,2000-02-29,68.875
704,2000-03-01,65.875
705,2000-03-02,62.5625
706,2000-03-03,62.5
707,2000-03-06,63.9375
708,2000-03-07,63.5
709,2000-03-08,63.625
710,2000-03-09,68.8125
711,2000-03-10,66.875
712,2000-03-13,65.3125
713,2000-03-14,65.625
714,2000-03-15,63.75
715,2000-03-16,66.25
716,2000-03-17,64.8125
717,2000-03-20,64.1875
718,2000-03-21,72.375
719,2000-03-22,70.6875
720,2000-03-23,67.6875
721,2000-03-24,72.6875
722,2000-03-27,73.125
723,2000-03-28,70.125
724,2000-03-29,66.25
725,2000-03-30,66.5
726,2000-03-31,67.0
727,2000-04-03,63.5625
728,2000-04-04,63.9375
729,2000-04-05,62.1875
730,2000-04-06,64.25
731,2000-04-07,67.5625
732,2000-04-10,63.375
733,2000-04-11,63.375
734,2000-04-12,56.375
735,2000-04-13,48.0
736,2000-04-14,46.875
737,2000-04-17,47.0625
738,2000-04-18,54.9375
739,2000-04-19,53.4375
740,2000-04-20,52.375
741,2000-04-24,49.8125
742,2000-04-25,52.4375
743,2000-04-26,53.5
744,2000-04-27,52.875
745,2000-04-28,55.1875
746,2000-05-01,59.9375
747,2000-05-02,56.125
748,2000-05-03,54.125
749,2000-05-04,55.0625
750,2000-05-05,58.5
751,2000-05-08,56.0156
752,2000-05-09,56.25
753,2000-05-10,53.3125
754,2000-05-11,54.875
755,2000-05-12,53.75
756,2000-05-15,56.0625
757,2000-05-16,59.0625
758,2000-05-17,61.0
759,2000-05-18,55.375
760,2000-05-19,52.625
761,2000-05-22,51.875
762,2000-05-23,46.6875
763,2000-05-24,48.5625
764,2000-05-25,45.5
765,2000-05-26,46.5
766,2000-05-30,51.75
767,2000-05-31,48.3125
768,2000-06-01,50.1875
769,2000-06-02,57.875
770,2000-06-05,54.5
771,2000-06-06,50.5625
772,2000-06-07,51.8125
773,2000-06-08,51.875
774,2000-06-09,52.1875
775,2000-06-12,48.4375
776,2000-06-13,49.0
777,2000-06-14,46.4375
778,2000-06-15,46.3125
779,2000-06-16,46.0
780,2000-06-19,45.3125
781,2000-06-20,46.125
782,2000-06-21,46.0625
783,2000-06-22,42.0
784,2000-06-23,33.875
785,2000-06-26,33.9375
786,2000-06-27,36.5
787,2000-06-28,37.875
788,2000-06-29,37.125
789,2000-06-30,36.3125
790,2000-07-03,37.0
791,2000-07-05,36.5
792,2000-07-06,36.0625
793,2000-07-07,36.125
794,2000-07-10,35.0625
795,2000-07-11,33.125
796,2000-07-12,35.0625
797,2000-07-13,35.0
798,2000-07-14,42.5
799,2000-07-17,41.125
800,2000-07-18,41.75
801,2000-07-19,40.875
802,2000-07-20,40.3125
803,2000-07-21,41.125
804,2000-07-24,38.75
805,2000-07-25,37.625
806,2000-07-26,36.0625
807,2000-07-27,31.375
808,2000-07-28,30.0
809,2000-07-31,30.125
810,2000-08-01,30.25
811,2000-08-02,30.8125
812,2000-08-03,31.5
813,2000-08-04,32.5
814,2000-08-07,33.8125
815,2000-08-08,32.9375
816,2000-08-09,30.875
817,2000-08-10,30.4375
818,2000-08-11,33.6875
819,2000-08-14,34.875
820,2000-08-15,37.5625
821,2000-08-16,38.625
822,2000-08-17,38.25
823,2000-08-18,39.0
824,2000-08-21,37.5
825,2000-08-22,36.5
826,2000-08-23,38.8125
827,2000-08-24,39.375
828,2000-08-25,39.9375
829,2000-08-28,39.125
830,2000-08-29,39.625
831,2000-08-30,42.9375
832,2000-08-31,41.5
833,2000-09-01,41.5
834,2000-09-05,45.6875
835,2000-09-06,45.875
836,2000-09-07,43.5
837,2000-09-08,42.9375
838,2000-09-11,42.375
839,2000-09-12,42.6875
840,2000-09-13,42.4375
841,2000-09-14,44.875
842,2000-09-15,43.625
843,2000-09-18,42.8125
844,2000-09-19,40.75
845,2000-09-20,37.5
846,2000-09-21,40.0625
847,2000-09-22,41.4375
848,2000-09-25,40.375
849,2000-09-26,39.75
850,2000-09-27,37.875
851,2000-09-28,40.0
852,2000-09-29,38.4375
853,2000-10-02,35.875
854,2000-10-03,35.0625
855,2000-10-04,36.0
856,2000-10-05,33.5625
857,2000-10-06,31.5625
858,2000-10-09,30.0625
859,2000-10-10,30.4375
860,2000-10-11,27.8125
861,2000-10-12,25.125
862,2000-10-13,28.4375
863,2000-10-16,24.3125
864,2000-10-17,21.9375
865,2000-10-18,25.125
866,2000-10-19,27.75
867,2000-10-20,30.8125
868,2000-10-23,30.0
869,2000-10-24,29.5625
870,2000-10-25,31.875
871,2000-10-26,36.875
872,2000-10-27,35.625
873,2000-10-30,32.875
874,2000-10-31,36.625
875,2000-11-01,37.375
876,2000-11-02,39.75
877,2000-11-03,37.5625
878,2000-11-06,36.5625
879,2000-11-07,36.9375
880,2000-11-08,33.875
881,2000-11-09,31.25
882,2000-11-10,30.0625
883,2000-11-13,27.8125
884,2000-11-14,28.9375
885,2000-11-15,29.5
886,2000-11-16,27.8125
887,2000-11-17,27.4375
888,2000-11-20,25.8125
889,2000-11-21,24.25
890,2000-11-22,25.1875
891,2000-11-24,28.9375
892,2000-11-27,28.0
893,2000-11-28,25.0313
894,2000-11-29,26.9375
895,2000-11-30,24.6875
896,2000-12-01,24.625
897,2000-12-04,26.5625
898,2000-12-05,25.375
899,2000-12-06,23.625
900,2000-12-07,21.375
901,2000-12-08,23.4375
902,2000-12-11,25.3125
903,2000-12-12,25.875
904,2000-12-13,23.75
905,2000-12-14,22.6875
906,2000-12-15,22.875
907,2000-12-18,19.875
908,2000-12-19,18.25
909,2000-12-20,16.6875
910,2000-12-21,15.1875
911,2000-12-22,15.5625
912,2000-12-26,16.9375
913,2000-12-27,16.875
914,2000-12-28,17.375
915,2000-12-29,15.5625
916,2001-01-02,13.875
917,2001-01-03,17.5625
918,2001-01-04,15.5
919,2001-01-05,14.5625
920,2001-01-08,14.9375
921,2001-01-09,16.375
922,2001-01-10,16.5
923,2001-01-11,17.0
924,2001-01-12,17.6875
925,2001-01-16,18.0625
926,2001-01-17,18.375
927,2001-01-18,19.5
928,2001-01-19,19.9375
929,2001-01-22,18.5
930,2001-01-23,18.9531
931,2001-01-24,21.875
932,2001-01-25,19.0
933,2001-01-26,19.5
934,2001-01-29,20.125
935,2001-01-30,18.9375
936,2001-01-31,17.3125
937,2001-02-01,16.25
938,2001-02-02,14.375
939,2001-02-05,14.4375
940,2001-02-06,15.8125
941,2001-02-07,15.0
942,2001-02-08,14.375
943,2001-02-09,13.375
944,2001-02-12,14.5
945,2001-02-13,13.75
946,2001-02-14,14.4375
947,2001-02-15,14.5
948,2001-02-16,13.6875
949,2001-02-20,12.5
950,2001-02-21,11.9375
951,2001-02-22,11.9375
952,2001-02-23,11.8125
953,2001-02-26,11.9375
954,2001-02-27,11.75
955,2001-02-28,10.1875
956,2001-03-01,10.4375
957,2001-03-02,10.0
958,2001-03-05,12.625
959,2001-03-06,11.875
960,2001-03-07,12.25
961,2001-03-08,11.6875
962,2001-03-09,12.25
963,2001-03-12,10.625
964,2001-03-13,11.0
965,2001-03-14,10.625
966,2001-03-15,10.875
967,2001-03-16,11.0
968,2001-03-19,10.5
969,2001-03-20,10.25
970,2001-03-21,10.0
971,2001-03-22,10.1875
972,2001-03-23,10.1875
973,2001-03-26,10.94
974,2001-03-27,11.64
975,2001-03-28,10.8
976,2001-03-29,10.0
977,2001-03-30,10.23
978,2001-04-02,9.1
979,2001-04-03,8.63
980,2001-04-04,8.4
981,2001-04-05,9.12
982,2001-04-06,8.37
983,2001-04-09,11.18
984,2001-04-10,12.01
985,2001-04-11,13.32
986,2001-04-12,14.67
987,2001-04-16,14.03
988,2001-04-17,14.74
989,2001-04-18,16.54
990,2001-04-19,15.99
991,2001-04-20,15.78
992,2001-04-23,16.2
993,2001-04-24,15.68
994,2001-04-25,16.09
995,2001-04-26,15.43
996,2001-04-27,15.27
997,2001-04-30,15.78
998,2001-05-01,16.89
999,2001-05-02,17.11
1000,2001-05-03,16.75
1001,2001-05-04,17.56
1002,2001-05-07,16.92
1003,2001-05-08,16.18
1004,2001-05-09,15.01
1005,2001-05-10,14.62
1006,2001-05-11,14.68
1007,2001-05-14,13.33
1008,2001-05-15,13.54
1009,2001-05-16,14.13
1010,2001-05-17,14.78
1011,2001-05-18,14.72
1012,2001-05-21,16.38
1013,2001-05-22,16.25
1014,2001-05-23,15.6
1015,2001-05-24,16.75
1016,2001-05-25,17.09
1017,2001-05-29,17.22
1018,2001-05-30,15.66
1019,2001-05-31,16.69
1020,2001-06-01,16.95
1021,2001-06-04,16.91
1022,2001-06-05,16.44
1023,2001-06-06,15.99
1024,2001-06-07,16.13
1025,2001-06-08,15.7
1026,2001-06-11,14.86
1027,2001-06-12,14.64
1028,2001-06-13,14.12
1029,2001-06-14,13.29
1030,2001-06-15,12.49
1031,2001-06-18,11.83
1032,2001-06-19,11.36
1033,2001-06-20,12.53
1034,2001-06-21,13.08
1035,2001-06-22,12.4
1036,2001-06-25,12.81
1037,2001-06-26,13.25
1038,2001-06-27,14.04
1039,2001-06-28,14.36
1040,2001-06-29,14.15
1041,2001-07-02,14.53
1042,2001-07-03,14.13
1043,2001-07-05,15.27
1044,2001-07-06,15.27
1045,2001-07-09,15.81
1046,2001-07-10,15.61
1047,2001-07-11,15.34
1048,2001-07-12,16.49
1049,2001-07-13,16.98
1050,2001-07-16,16.01
1051,2001-07-17,16.35
1052,2001-07-18,15.96
1053,2001-07-19,16.49
1054,2001-07-20,16.98
1055,2001-07-23,16.03
1056,2001-07-24,12.06
1057,2001-07-25,11.51
1058,2001-07-26,12.33
1059,2001-07-27,12.25
1060,2001-07-30,12.55
1061,2001-07-31,12.49
1062,2001-08-01,12.5
1063,2001-08-02,12.19
1064,2001-08-03,12.15
1065,2001-08-06,11.9
1066,2001-08-07,11.6
1067,2001-08-08,11.11
1068,2001-08-09,10.46
1069,2001-08-10,9.95
1070,2001-08-13,10.12
1071,2001-08-14,10.53
1072,2001-08-15,10.08
1073,2001-08-16,9.81
1074,2001-08-17,9.99
1075,2001-08-20,10.4
1076,2001-08-21,9.89
1077,2001-08-22,10.2
1078,2001-08-23,9.63
1079,2001-08-24,10.23
1080,2001-08-27,10.13
1081,2001-08-28,9.97
1082,2001-08-29,9.19
1083,2001-08-30,8.69
1084,2001-08-31,8.94
1085,2001-09-04,8.59
1086,2001-09-05,7.65
1087,2001-09-06,8.15
1088,2001-09-07,8.51
1089,2001-09-10,8.63
1090,2001-09-17,7.49
1091,2001-09-18,7.29
1092,2001-09-19,7.31
1093,2001-09-20,7.48
1094,2001-09-21,7.48
1095,2001-09-24,7.46
1096,2001-09-25,7.09
1097,2001-09-26,6.35
1098,2001-09-27,6.2
1099,2001-09-28,5.97
1100,2001-10-01,6.01
1101,2001-10-02,6.08
1102,2001-10-03,6.76
1103,2001-10-04,7.04
1104,2001-10-05,7.2
1105,2001-10-08,7.12
1106,2001-10-09,6.91
1107,2001-10-10,7.26
1108,2001-10-11,7.85
1109,2001-10-12,8.07
1110,2001-10-15,8.88
1111,2001-10-16,9.56
1112,2001-10-17,8.92
1113,2001-10-18,8.47
1114,2001-10-19,8.01
1115,2001-10-22,8.77
1116,2001-10-23,9.55
1117,2001-10-24,7.64
1118,2001-10-25,7.77
1119,2001-10-26,7.56
1120,2001-10-29,7.05
1121,2001-10-30,6.42
1122,2001-10-31,6.98
1123,2001-11-01,6.95
1124,2001-11-02,6.71
1125,2001-11-05,6.99
1126,2001-11-06,7.05
1127,2001-11-07,7.43
1128,2001-11-08,6.97
1129,2001-11-09,7.12
1130,2001-11-12,7.05
1131,2001-11-13,7.29
1132,2001-11-14,9.49
1133,2001-11-15,9.05
1134,2001-11-16,8.95
1135,2001-11-19,9.19
1136,2001-11-20,8.6
1137,2001-11-21,8.8
1138,2001-11-23,9.08
1139,2001-11-26,12.21
1140,2001-11-27,11.48
1141,2001-11-28,11.59
1142,2001-11-29,11.15
1143,2001-11-30,11.32
1144,2001-12-03,10.49
1145,2001-12-04,11.93
1146,2001-12-05,11.76
1147,2001-12-06,12.1
1148,2001-12-07,11.71
1149,2001-12-10,11.65
1150,2001-12-11,12.24
1151,2001-12-12,11.91
1152,2001-12-13,10.89
1153,2001-12-14,11.0
1154,2001-12-17,10.81
1155,2001-12-18,10.86
1156,2001-12-19,10.71
1157,2001-12-20,10.15
1158,2001-12-21,10.0
1159,2001-12-24,9.83
1160,2001-12-26,11.1
1161,2001-12-27,10.6
1162,2001-12-28,10.9
1163,2001-12-31,10.82
1164,2002-01-02,10.96
1165,2002-01-03,11.9
1166,2002-01-04,12.25
1167,2002-01-07,12.34
1168,2002-01-08,11.85
1169,2002-01-09,11.53
1170,2002-01-10,11.04
1171,2002-01-11,11.03
1172,2002-01-14,10.11
1173,2002-01-15,10.29
1174,2002-01-16,9.13
1175,2002-01-17,9.74
1176,2002-01-18,10.16
1177,2002-01-22,12.6
1178,2002-01-23,12.47
1179,2002-01-24,14.01
1180,2002-01-25,14.44
1181,2002-01-28,15.5
1182,2002-01-29,14.22
1183,2002-01-30,13.9
1184,2002-01-31,14.19
1185,2002-02-01,13.73
1186,2002-02-04,12.53
1187,2002-02-05,11.5
1188,2002-02-06,11.26
1189,2002-02-07,11.24
1190,2002-02-08,12.52
1191,2002-02-11,13.3
1192,2002-02-12,12.9
1193,2002-02-13,13.29
1194,2002-02-14,13.88
1195,2002-02-15,13.41
1196,2002-02-19,13.01
1197,2002-02-20,12.96
1198,2002-02-21,13.26
1199,2002-02-22,13.07
1200,2002-02-25,13.73
1201,2002-02-26,14.4
1202,2002-02-27,14.27
1203,2002-02-28,14.1
1204,2002-03-01,15.39
1205,2002-03-04,16.48
1206,2002-03-05,15.97
1207,2002-03-06,16.33
1208,2002-03-07,15.62
1209,2002-03-08,16.35
1210,2002-03-11,16.71
1211,2002-03-12,16.31
1212,2002-03-13,15.74
1213,2002-03-14,14.48
1214,2002-03-15,14.03
1215,2002-03-18,15.01
1216,2002-03-19,14.66
1217,2002-03-20,14.5
1218,2002-03-21,15.17
1219,2002-03-22,15.53
1220,2002-03-25,14.74
1221,2002-03-26,14.83
1222,2002-03-27,14.25
1223,2002-03-28,14.3
1224,2002-04-01,14.8
1225,2002-04-02,14.25
1226,2002-04-03,13.67
1227,2002-04-04,13.54
1228,2002-04-05,13.5
1229,2002-04-08,13.95
1230,2002-04-09,13.6
1231,2002-04-10,13.48
1232,2002-04-11,12.74
1233,2002-04-12,13.31
1234,2002-04-15,13.89
1235,2002-04-16,14.01
1236,2002-04-17,14.82
1237,2002-04-18,14.26
1238,2002-04-19,14.53
1239,2002-04-22,14.31
1240,2002-04-23,14.06
1241,2002-04-24,16.79
1242,2002-04-25,16.82
1243,2002-04-26,16.91
1244,2002-04-29,16.18
1245,2002-04-30,16.69
1246,2002-05-01,16.49
1247,2002-05-02,16.32
1248,2002-05-03,16.05
1249,2002-05-06,16.12
1250,2002-05-07,16.11
1251,2002-05-08,17.32
1252,2002-05-09,17.73
1253,2002-05-10,16.94
1254,2002-05-13,17.32
1255,2002-05-14,18.81
1256,2002-05-15,19.94
1257,2002-05-16,19.61
1258,2002-05-17,19.16
1259,2002-05-20,19.39
1260,2002-05-21,18.76
1261,2002-05-22,18.75
1262,2002-05-23,19.45
1263,2002-05-24,19.47
1264,2002-05-28,19.06
1265,2002-05-29,18.91
1266,2002-05-30,18.37
1267,2002-05-31,18.23
1268,2002-06-03,17.96
1269,2002-06-04,17.97
1270,2002-06-05,17.99
1271,2002-06-06,18.17
1272,2002-06-07,18.58
1273,2002-06-10,17.3
1274,2002-06-11,17.14
1275,2002-06-12,17.08
1276,2002-06-13,17.43
1277,2002-06-14,16.82
1278,2002-06-17,18.41
1279,2002-06-18,18.78
1280,2002-06-19,18.3
1281,2002-06-20,17.55
1282,2002-06-21,17.53
1283,2002-06-24,17.51
1284,2002-06-25,15.34
1285,2002-06-26,15.85
1286,2002-06-27,15.86
1287,2002-06-28,16.25
1288,2002-07-01,13.55
1289,2002-07-02,13.32
1290,2002-07-03,14.25
1291,2002-07-05,15.21
1292,2002-07-08,14.94
1293,2002-07-09,15.6
1294,2002-07-10,14.96
1295,2002-07-11,15.55
1296,2002-07-12,15.43
1297,2002-07-15,15.94
1298,2002-07-16,16.29
1299,2002-07-17,16.16
1300,2002-07-18,15.55
1301,2002-07-19,15.29
1302,2002-07-22,15.5
1303,2002-07-23,14.55
1304,2002-07-24,14.1
1305,2002-07-25,12.49
1306,2002-07-26,12.93
1307,2002-07-29,14.33
1308,2002-07-30,14.77
1309,2002-07-31,14.459
1310,2002-08-01,14.16
1311,2002-08-02,13.84
1312,2002-08-05,12.87
1313,2002-08-06,13.74
1314,2002-08-07,13.6
1315,2002-08-08,13.9
1316,2002-08-09,14.26
1317,2002-08-12,14.46
1318,2002-08-13,13.93
1319,2002-08-14,13.91
1320,2002-08-15,14.62
1321,2002-08-16,14.9
1322,2002-08-19,15.5
1323,2002-08-20,15.98
1324,2002-08-21,15.38
1325,2002-08-22,15.73
1326,2002-08-23,15.17
1327,2002-08-26,14.93
1328,2002-08-27,14.52
1329,2002-08-28,14.57
1330,2002-08-29,15.14
1331,2002-08-30,14.94
1332,2002-09-03,14.6
1333,2002-09-04,14.83
1334,2002-09-05,14.25
1335,2002-09-06,15.31
1336,2002-09-09,16.51
1337,2002-09-10,17.13
1338,2002-09-11,17.11
1339,2002-09-12,16.75
1340,2002-09-13,16.61
1341,2002-09-16,16.71
1342,2002-09-17,17.35
1343,2002-09-18,17.73
1344,2002-09-19,17.21
1345,2002-09-20,15.86
1346,2002-09-23,16.05
1347,2002-09-24,15.93
1348,2002-09-25,15.73
1349,2002-09-26,17.15
1350,2002-09-27,17.01
1351,2002-09-30,15.93
1352,2002-10-01,16.95
1353,2002-10-02,17.01
1354,2002-10-03,16.75
1355,2002-10-04,16.55
1356,2002-10-07,16.64
1357,2002-10-08,16.94
1358,2002-10-09,16.86
1359,2002-10-10,17.96
1360,2002-10-11,18.46
1361,2002-10-14,19.2
1362,2002-10-15,18.94
1363,2002-10-16,19.49
1364,2002-10-17,18.74
1365,2002-10-18,19.04
1366,2002-10-21,19.26
1367,2002-10-22,19.38
1368,2002-10-23,19.75
1369,2002-10-24,19.86
1370,2002-10-25,19.3
1371,2002-10-28,18.59
1372,2002-10-29,18.57
1373,2002-10-30,19.08
1374,2002-10-31,19.36
1375,2002-11-01,19.8
1376,2002-11-04,18.78
1377,2002-11-05,18.72
1378,2002-11-06,19.34
1379,2002-11-07,19.12
1380,2002-11-08,19.51
1381,2002-11-11,19.0
1382,2002-11-12,19.82
1383,2002-11-13,20.41
1384,2002-11-14,21.21
1385,2002-11-15,22.21
1386,2002-11-18,22.42
1387,2002-11-19,21.29
1388,2002-11-20,22.9
